20,41,21,26,120,74,83,6,14,66,0
25,110,41,83,14,104,109,86,101,68,1
97,110,74,93,60,13,83,41,84,2,0
79,29,114,9,58,27,83,106,16,8,1
34,60,25,35,83,102,114,42,31,23,0
56,19,84,99,83,27,6,75,21,60,1
29,90,19,22,41,21,46,62,67,83,1
83,19,6,22,59,99,28,120,50,14,1
22,77,87,18,19,74,30,14,70,83,1
62,14,44,47,9,22,83,41,2,50,1
16,84,67,51,2,11,90,66,83,94,1
106,33,9,104,7,44,61,59,11,83,1
100,14,35,9,75,104,26,25,106,83,1
22,48,2,46,68,93,7,83,23,21,0
54,7,21,39,83,73,74,2,100,84,1
104,10,39,62,7,21,32,83,111,15,1
73,32,104,76,83,75,93,114,99,22,1
8,101,104,50,74,113,42,14,83,44,1
14,101,34,83,44,6,102,39,26,16,1
72,39,60,106,83,110,98,104,22,93,1
25,114,48,14,83,93,90,108,9,22,1
83,30,114,41,108,105,2,48,14,37,0
41,56,9,79,84,7,6,83,13,102,1
90,10,108,54,7,64,14,83,76,114,1
39,110,26,25,77,83,104,121,95,43,0
57,51,56,48,89,6,70,97,83,104,1
40,59,74,23,12,102,101,83,114,93,1
46,54,119,83,5,100,48,22,27,26,1
104,62,44,23,97,60,25,6,83,46,0
19,84,41,23,9,83,2,67,7,13,1
17,120,41,83,13,26,57,112,22,44,1
90,44,28,60,22,37,54,76,26,83,1
61,83,48,17,75,41,2,22,62,57,0
25,32,98,7,106,23,83,22,73,16,0
2,54,3,110,83,27,8,84,11,25,1
7,70,83,57,9,22,8,28,2,74,0
92,88,93,109,99,17,103,83,53,20,1
22,61,83,14,12,56,45,74,21,6,1
14,83,22,56,93,34,31,7,11,1,1
22,97,8,16,46,58,83,74,15,66,1
48,41,35,14,83,98,103,6,64,87,1
86,99,30,106,63,38,4,22,52,83,0
83,23,66,52,41,72,120,9,5,114,1
69,73,9,121,83,54,98,74,26,19,0
60,90,44,120,50,54,46,9,91,83,0
41,110,14,83,22,3,61,9,8,47,0
61,6,85,41,26,119,42,83,14,129,1
22,56,5,83,53,75,93,41,98,25,1
34,1,83,87,69,14,75,86,4,99,1
72,101,14,56,83,60,86,42,26,73,1
106,86,70,83,25,7,110,8,22,90,1
106,60,16,93,40,44,23,5,83,110,0
68,29,41,74,83,26,73,14,98,46,0
26,114,86,129,21,83,36,72,90,2,0
9,16,73,26,8,25,22,60,83,72,0
37,23,9,6,17,50,113,8,112,83,0
14,25,110,1,30,11,6,64,83,22,0
104,41,86,84,22,83,108,5,106,74,1
74,17,49,6,50,83,31,35,93,34,1
83,74,70,14,9,98,47,25,67,64,1
83,15,64,52,10,39,102,41,53,7,1
97,106,95,46,83,41,58,87,22,3,1
45,14,67,23,46,26,114,83,99,59,1
10,98,73,19,90,25,41,7,83,74,0
75,2,44,11,83,34,42,25,74,37,1
23,7,86,44,14,13,93,83,90,76,0
72,120,25,7,83,20,106,48,99,26,1
121,58,51,8,46,25,48,83,19,20,1
50,14,25,56,41,42,86,83,57,47,1
97,83,26,44,76,85,57,34,72,100,0
83,41,120,64,25,59,57,62,90,114,0
34,60,41,83,26,90,7,23,12,9,0
26,93,90,14,114,60,86,83,41,108,0
14,68,12,86,52,60,106,90,83,28,0
101,7,67,100,83,22,98,10,5,51,1
104,23,40,83,41,56,60,90,71,44,0
26,22,83,2,6,54,25,16,14,50,1
16,67,21,26,43,83,59,102,1,120,1
11,119,121,114,22,6,104,83,102,35,1
86,90,19,8,59,31,83,110,106,89,1
23,56,28,83,17,7,72,9,22,52,0
15,28,83,7,62,14,23,25,64,99,0
60,25,54,23,83,86,74,46,84,62,0
22,83,23,90,72,54,98,112,11,102,0
26,25,83,108,41,36,110,28,121,12,1
15,75,26,14,21,98,41,83,39,64,0
54,98,83,26,17,46,90,60,23,14,1
7,106,93,40,83,59,41,85,104,22,0
83,22,25,104,44,87,68,42,53,62,1
46,104,37,93,50,13,107,101,83,95,0
114,129,83,49,25,14,26,47,42,6,1
54,46,22,28,7,41,83,74,31,2,0
86,83,10,7,14,52,41,60,50,84,1
83,56,111,110,41,67,64,104,25,16,0
84,38,104,110,83,93,22,34,65,28,1
10,101,104,65,14,108,112,34,83,8,1
48,4,51,58,14,66,83,91,40,93,0
4,26,22,62,1,30,83,47,42,17,0
92,54,110,14,83,104,5,22,99,8,0
11,42,5,69,100,96,25,39,83,72,1
25,105,83,6,75,73,34,7,10,17,1
21,112,14,49,30,72,73,96,83,86,1
49,97,47,111,14,114,88,83,43,39,1
90,83,22,114,16,72,50,74,25,42,1
41,27,83,74,104,39,4,30,22,62,0
19,60,83,72,73,14,45,89,11,112,1
75,56,99,67,9,107,93,49,47,83,0
104,10,62,7,40,9,70,83,21,14,1
56,90,2,9,25,7,10,83,19,52,0
14,6,59,13,83,119,21,72,110,90,1
5,21,62,6,83,50,34,18,26,104,0
21,103,89,26,49,14,41,83,64,32,0
17,97,8,12,106,54,83,108,18,14,0
11,83,31,56,108,35,97,75,110,64,0
9,83,67,74,98,96,31,54,14,47,1
69,98,5,83,92,22,45,37,9,2,1
83,5,120,41,74,12,32,26,11,22,1
39,11,14,72,83,98,106,7,5,10,1
44,112,83,106,74,9,41,46,110,86,1
14,101,72,83,60,93,5,26,104,106,1
14,106,83,110,108,7,22,19,54,97,1
110,119,101,86,41,8,14,75,83,74,1
73,10,22,64,7,96,114,83,27,23,0
84,114,110,46,19,112,83,108,74,54,1
83,90,47,4,102,9,27,99,73,72,0
110,113,111,9,41,5,72,21,83,74,0
56,9,36,87,28,14,8,83,37,21,1
37,4,72,98,86,2,1,9,74,83,0
9,83,93,26,52,23,25,98,18,62,1
54,120,74,9,83,26,42,102,90,101,0
9,60,89,101,14,30,93,10,83,7,0
26,12,92,16,35,83,49,1,60,51,0
45,84,54,9,32,27,10,104,22,83,1
20,41,11,9,83,29,85,15,1,84,1
54,5,49,101,19,41,52,87,74,83,1
22,44,14,83,21,55,100,93,32,84,1
36,93,110,40,25,83,48,120,22,102,1
56,60,90,25,11,21,104,83,4,13,0
23,87,14,10,104,83,45,6,51,9,0
56,10,9,25,16,83,11,14,28,12,0
99,22,101,54,105,83,64,102,74,4,0
74,105,86,41,25,93,106,83,26,15,1
17,30,98,42,83,86,28,33,14,23,1
3,19,112,8,30,53,40,4,83,12,0
33,6,106,26,83,16,41,74,9,84,1
63,90,52,83,114,101,41,60,53,66,0
33,3,99,95,106,6,2,83,35,45,1
49,84,74,48,46,104,90,83,23,60,1
67,31,101,83,41,65,40,112,66,56,0
32,50,2,22,83,20,41,9,62,13,0
22,13,97,90,41,102,25,39,1,83,1
31,41,83,129,110,9,62,29,61,50,0
29,101,22,87,41,56,7,113,31,83,1
83,64,114,93,14,76,72,74,28,7,0
50,129,83,67,103,14,9,25,41,84,1
21,19,89,114,121,9,83,26,60,41,0
46,93,2,26,14,74,5,50,41,83,1
40,20,73,83,104,50,108,27,34,4,1
93,88,104,14,3,1,83,99,87,16,1
21,106,30,19,4,83,32,41,14,17,0
90,41,22,13,83,93,102,74,2,25,1
106,99,22,102,90,111,41,14,83,49,1
22,38,70,73,72,83,10,29,7,74,1
40,83,68,18,69,16,19,100,90,41,1
83,52,56,17,102,113,108,25,86,41,1
32,35,30,31,41,83,84,2,14,48,1
28,90,83,93,47,88,40,99,107,106,1
101,14,59,41,120,23,2,64,104,83,0
101,44,36,86,23,14,83,22,99,6,0
87,14,4,34,83,53,26,47,42,16,0
89,83,87,13,104,14,107,93,106,31,0
103,96,29,114,83,63,97,23,119,9,0
92,11,95,99,89,23,42,31,83,36,0
63,17,40,87,25,86,56,83,8,16,1
21,29,106,93,5,9,83,41,25,58,1
85,97,22,105,44,29,5,8,36,83,0
46,49,39,7,105,97,83,15,8,55,1
41,90,48,111,58,83,114,102,26,120,0
83,2,48,62,52,27,106,84,114,102,0
30,28,110,7,37,5,83,100,45,9,1
8,129,46,112,14,44,18,59,83,87,1
93,11,83,31,40,41,101,51,25,98,1
83,68,34,62,54,25,6,98,64,46,1
102,25,11,95,86,13,106,120,83,56,0
10,83,31,51,60,22,9,90,7,18,0
18,8,6,35,60,121,52,83,85,50,0
87,7,14,101,93,104,25,44,83,97,0
46,6,83,9,120,41,45,5,38,121,1
83,106,104,129,25,22,1,30,39,14,0
56,102,48,121,93,22,83,8,14,21,1
2,14,106,81,102,7,83,27,93,99,0
44,34,22,83,27,9,81,110,101,41,1
5,9,14,41,52,12,17,104,83,26,0
86,97,32,9,98,20,83,47,102,34,0
23,83,90,104,99,21,37,25,93,95,1
106,93,83,87,53,4,38,50,121,85,0
31,44,83,101,99,11,14,9,6,5,0
10,52,7,25,22,16,9,83,41,74,1
74,7,17,90,10,1,83,16,25,11,1
17,22,90,93,36,10,120,1,83,45,1
83,105,6,2,74,40,114,23,27,84,1
45,23,47,90,22,13,3,43,83,39,0
11,17,2,83,21,88,7,27,114,32,1
94,13,26,18,23,7,83,90,76,35,0
93,83,102,34,26,22,14,41,97,32,1
8,74,104,83,17,21,81,26,90,14,1
83,89,104,101,25,121,38,31,106,41,1
47,84,6,11,90,41,66,2,25,17,1
44,9,89,106,10,68,84,33,28,93,0
71,105,90,8,50,32,89,104,84,25,1
41,86,75,4,119,6,84,21,72,14,0
56,110,14,84,37,7,9,75,62,59,1
51,78,120,93,50,110,98,41,84,14,0
21,33,75,6,86,7,12,84,10,40,1
93,84,17,28,112,25,49,48,60,88,1
28,67,84,32,101,27,60,59,10,5,1
47,46,14,104,26,63,84,71,74,59,0
22,84,7,10,93,64,14,4,76,9,0
1,9,121,7,60,2,84,43,25,44,1
30,84,25,29,6,110,101,93,108,64,1
85,84,52,101,12,76,41,75,14,60,1
49,74,22,28,84,33,48,3,85,35,1
19,9,101,84,12,86,62,90,17,81,1
104,72,34,90,120,4,84,27,8,21,0
35,84,20,53,93,112,12,76,7,40,0
19,98,77,21,87,72,84,74,60,91,1
14,26,86,56,106,11,34,16,84,93,1
46,86,110,90,93,8,104,17,84,121,0
106,84,41,56,9,17,42,62,26,104,1
21,100,54,114,84,81,14,19,74,105,1
89,50,26,35,84,40,74,93,16,72,1
93,84,114,20,9,106,90,83,60,98,1
68,34,56,16,48,41,114,13,84,21,1
6,108,35,84,7,9,85,46,104,92,0
76,41,102,74,31,64,84,23,21,72,1
51,23,13,84,8,6,86,22,87,14,0
11,30,68,41,62,8,60,84,35,22,1
84,100,41,101,21,60,76,42,86,22,0
19,84,34,2,74,21,25,6,15,9,1
14,51,84,52,1,93,11,86,96,21,1
35,48,101,84,38,15,105,14,7,13,1
84,46,28,9,67,121,41,25,72,22,1
4,89,64,98,26,75,62,42,84,60,1
57,58,20,18,9,84,27,89,30,78,1
41,47,85,97,3,42,101,107,84,27,0
7,84,11,85,10,121,97,36,50,1,0
5,7,56,26,114,60,25,76,6,84,0
70,86,90,119,19,21,25,2,42,84,0
74,26,120,41,9,84,6,75,90,16,0
5,19,56,47,29,84,2,9,76,114,0
71,21,14,8,29,84,120,110,87,70,0
68,21,84,73,22,7,72,100,74,19,1
73,6,105,30,76,84,74,97,42,93,0
114,60,87,22,9,67,90,84,76,7,1
86,106,76,7,114,84,6,85,104,98,1
104,16,35,86,6,84,28,106,14,113,0
73,9,75,8,42,114,51,102,14,84,0
113,2,14,22,33,84,120,44,48,86,1
84,14,52,120,93,99,7,22,68,3,0
98,86,114,46,90,121,93,25,60,84,0
50,14,86,114,12,84,25,48,23,110,1
31,14,74,9,52,41,84,82,23,16,1
46,96,17,42,84,75,12,34,60,44,0
86,70,90,44,47,41,84,21,108,14,0
106,1,85,84,86,76,87,27,54,14,1
104,91,67,22,88,53,84,114,30,49,1
16,5,41,35,26,84,120,101,42,22,0
3,9,10,39,7,31,60,41,76,84,1
16,34,21,84,1,90,4,10,120,26,1
53,74,41,98,64,84,105,21,63,54,0
12,28,68,114,90,39,14,40,84,8,0
86,39,74,27,95,14,9,84,44,113,1
59,57,28,119,44,34,27,23,93,84,1
113,84,2,106,33,7,104,93,27,11,1
39,107,16,54,25,86,8,14,46,84,0
97,23,101,84,8,90,102,30,72,76,0
63,84,76,23,9,101,41,14,27,93,0
84,26,46,48,16,37,52,54,58,104,0
100,75,104,84,17,14,12,9,34,98,0
120,88,74,44,39,59,48,102,15,84,1
84,96,44,100,19,22,64,41,120,11,0
1,9,27,56,2,22,84,114,68,110,1
39,84,101,106,104,9,16,79,92,70,1
23,72,90,84,74,9,2,4,106,14,0
6,84,71,104,17,13,60,90,93,51,1
86,23,34,75,41,84,11,14,8,50,0
84,30,23,41,36,104,107,26,98,4,1
42,84,47,22,113,75,99,53,74,37,0
84,99,14,74,4,86,72,121,2,76,1
14,20,22,87,41,111,51,32,84,8,1
40,72,63,84,111,44,23,30,46,25,1
36,3,84,107,44,21,22,8,102,111,1
99,90,41,74,64,101,84,60,7,10,0
57,59,12,30,96,63,72,114,42,84,0
60,73,19,40,84,114,90,119,16,74,1
76,67,19,60,5,54,25,7,34,84,1
72,26,12,84,52,56,101,50,114,28,0
2,72,86,106,30,46,84,97,60,9,1
59,5,62,63,84,38,85,64,119,17,0
120,46,6,111,14,1,21,84,16,121,1
67,84,27,21,16,34,25,104,12,106,1
93,20,27,66,33,44,2,84,106,73,1
25,2,19,11,114,84,51,23,45,42,1
2,12,84,9,87,74,60,99,26,90,0
73,84,26,33,108,28,55,120,72,90,1
84,25,32,41,64,102,67,106,26,96,1
69,7,106,63,84,5,27,41,46,110,1
64,85,6,56,120,84,104,44,101,17,1
44,108,39,103,37,52,49,104,50,84,0
10,7,75,6,84,9,76,16,86,56,1
87,2,105,46,69,73,16,84,13,101,1
1,11,121,7,105,46,101,84,44,97,0
47,40,129,93,7,6,56,84,32,73,1
34,7,41,84,9,90,5,95,104,21,0
4,84,76,23,86,101,89,26,98,35,0
11,17,112,14,60,30,84,73,104,96,1
84,16,68,6,59,90,110,89,109,14,1
52,84,10,7,16,74,106,14,5,104,1
44,27,34,68,36,21,64,84,1,22,0
26,7,41,76,9,42,25,96,84,86,0
21,6,84,113,9,14,41,110,63,34,1
6,114,84,50,26,74,16,90,67,14,0
74,108,3,17,93,6,86,12,21,84,1
114,84,104,26,66,36,95,30,14,23,1
19,120,41,53,84,61,42,85,20,112,0
84,60,73,46,87,100,42,62,14,104,1
101,20,129,84,41,26,14,17,40,64,1
23,93,84,22,90,2,12,120,20,25,0
74,9,6,87,71,93,90,101,96,84,1
9,84,44,102,34,25,105,104,67,7,1
93,14,84,57,34,30,15,104,102,8,1
67,44,22,60,10,84,54,66,91,21,1
34,18,87,51,102,42,69,84,7,36,1
41,30,21,14,88,104,59,114,22,84,1
84,39,96,67,86,87,72,60,22,75,0
8,29,110,26,106,72,36,9,84,14,1
91,84,40,114,101,67,47,89,27,50,0
74,14,72,86,60,56,57,84,73,87,0
86,25,106,8,60,41,104,84,59,90,1
84,37,34,40,67,7,22,98,121,8,1
93,74,7,26,104,84,29,34,73,97,1
44,20,26,84,39,21,6,56,119,34,0
104,50,84,93,47,101,74,23,105,89,0
6,86,25,16,64,84,58,22,111,41,1
21,84,101,7,93,14,121,52,120,67,0
41,84,13,40,42,14,99,106,8,101,1
106,62,108,64,44,84,22,16,93,88,1
112,14,22,26,60,84,9,11,36,93,1
101,114,52,5,12,74,84,34,67,32,0
31,17,93,13,19,84,16,50,22,54,0
90,86,29,54,17,14,101,104,25,84,1
11,28,104,22,32,1,25,84,19,2,1
60,64,72,14,85,84,8,2,120,90,1
104,68,101,10,7,87,56,84,93,21,1
26,19,23,41,101,49,84,21,25,12,1
35,14,90,103,60,84,7,40,52,63,1
32,36,93,2,86,108,84,37,42,27,1
54,19,84,11,9,105,22,21,14,104,0
17,90,60,18,19,87,84,47,23,8,0
42,27,14,37,74,19,93,12,9,84,0
44,97,84,51,25,2,60,90,7,23,1
74,84,35,7,113,86,63,41,90,120,0
37,16,46,10,22,114,32,87,84,25,1
27,41,17,68,84,5,13,100,102,106,1
8,74,84,129,37,54,69,90,17,48,0
7,5,106,6,104,41,114,53,84,90,1
41,17,84,86,102,52,7,35,9,16,0
84,14,25,6,37,57,121,56,34,9,1
7,110,105,114,14,108,23,84,112,54,1
10,121,11,57,7,84,71,114,28,87,0
84,114,30,104,23,16,106,9,25,41,0
101,29,8,30,39,84,9,16,59,72,0
106,41,21,84,101,114,6,129,119,74,1
106,39,72,84,87,48,31,33,63,74,0
101,106,19,63,84,3,14,35,71,45,1
68,11,63,84,2,74,39,101,41,14,1
57,101,52,93,84,60,14,32,27,9,0
22,48,19,17,93,51,68,84,41,11,0
84,72,60,17,112,87,114,15,14,43,0
102,90,31,22,41,74,86,120,54,84,0
45,114,51,84,14,120,101,30,34,44,1
13,102,99,1,7,36,97,101,8,84,1
12,28,22,52,16,84,25,106,120,93,0
93,62,8,15,26,14,75,104,84,36,0
26,10,7,22,98,114,84,47,108,5,1
106,86,18,37,14,84,50,41,22,60,1
129,63,74,14,5,4,84,13,30,22,0
104,74,90,84,60,27,1,21,106,9,1
111,74,84,86,8,19,10,7,34,87,0
98,90,25,86,44,72,9,19,74,84,1
10,6,84,68,63,101,87,90,109,57,1
58,54,7,14,25,75,48,84,17,60,1
23,27,72,98,84,74,90,9,29,41,0
16,84,60,90,72,2,8,104,7,53,1
101,70,7,26,59,60,84,22,44,106,0
1,84,75,25,96,93,22,73,90,60,0
26,101,84,4,99,46,62,98,87,93,1
51,93,89,7,2,84,54,42,106,109,1
41,47,68,9,74,84,86,7,10,17,0
12,111,60,32,86,54,1,26,74,84,1
6,84,31,34,33,114,90,21,104,56,1
72,66,23,114,60,54,36,106,84,26,1
106,10,98,9,84,74,69,26,41,7,0
16,25,44,14,84,64,41,22,93,74,1
85,86,54,6,14,58,35,32,27,84,0
2,14,41,84,106,17,99,9,27,72,0
12,14,84,42,121,93,106,53,87,40,0
74,86,47,14,67,69,106,7,84,10,1
19,75,84,8,73,93,2,104,9,44,0
95,16,84,41,26,20,56,51,42,88,1
56,44,14,74,15,121,93,84,8,120,1
6,75,84,28,114,62,101,98,72,87,0
11,7,28,93,22,4,104,84,41,74,1
120,5,41,113,84,86,6,7,90,11,0
35,68,4,121,14,84,72,93,9,26,0
44,102,9,21,46,84,54,7,35,90,1
101,9,73,7,93,60,1,40,84,27,0
106,84,10,7,9,26,51,74,18,13,1
6,17,68,58,25,44,2,84,9,64,1
102,22,41,60,37,97,84,110,8,74,1
84,2,59,37,42,5,93,101,104,25,1
97,16,106,58,114,25,46,84,1,62,0
85,84,46,9,8,14,48,11,35,21,1
9,93,5,2,17,14,16,6,74,84,0
7,52,74,109,120,84,26,22,1,9,0
11,84,44,74,2,86,17,6,96,9,1
60,9,84,56,114,25,89,74,104,111,0
84,68,42,99,114,104,121,47,51,93,0
7,66,14,44,9,84,93,62,52,10,1
84,72,41,40,110,64,11,104,62,106,0
62,59,67,68,14,8,2,30,84,101,1
4,32,17,25,5,84,54,120,21,101,0
54,74,14,2,25,28,101,84,93,113,0
15,44,84,106,62,109,98,97,93,5,0
17,1,90,22,60,25,98,84,74,104,0
110,32,13,31,54,84,87,11,41,64,1
34,84,120,99,105,51,71,1,26,22,1
33,90,72,50,14,84,121,40,34,44,0
64,19,129,7,10,26,57,60,84,101,1
84,9,1,15,71,32,50,22,129,7,0
4,74,51,86,84,87,56,9,73,41,1
6,8,97,66,5,84,105,101,110,70,1
106,11,84,64,21,28,54,119,104,14,1
84,41,22,9,59,37,119,44,23,14,1
18,90,84,98,34,60,114,55,86,51,0
84,101,106,114,53,14,73,74,104,92,0
37,84,104,22,98,92,19,85,108,25,0
86,44,16,84,104,10,13,60,7,22,0
129,120,86,32,84,6,60,25,74,31,0
3,7,54,75,9,40,84,19,6,10,0
75,84,11,53,28,54,90,17,87,7,0
87,22,93,106,41,69,84,8,39,14,1
74,56,62,75,36,94,84,120,14,25,1
46,120,5,6,40,34,20,14,41,84,1
39,87,44,21,14,7,84,75,67,25,0
41,90,14,34,7,74,26,87,10,84,1
8,84,14,29,26,23,93,90,99,68,0
44,101,84,112,25,90,104,23,60,26,1
84,57,4,54,19,90,9,8,71,74,0
37,42,31,46,14,41,60,120,9,84,0
93,22,104,101,84,46,32,120,72,13,0
90,14,35,61,44,25,104,84,120,32,0
97,86,84,16,52,14,44,74,68,91,0
84,8,14,105,46,60,40,4,33,22,0
114,22,112,25,2,14,72,34,84,9,0
86,74,40,41,84,16,22,8,31,14,1
52,104,41,60,90,15,84,8,9,62,1
113,7,84,48,102,42,19,14,75,13,1
12,9,108,37,74,54,102,25,84,34,1
84,14,120,31,44,28,56,73,6,30,1
112,28,25,86,41,109,119,23,84,106,0
35,51,41,9,84,22,6,50,46,23,0
7,14,74,10,84,75,63,87,51,16,1
25,60,46,30,69,62,22,114,41,84,0
108,23,41,14,120,12,99,84,59,35,1
17,66,25,7,70,84,87,56,106,104,1
90,43,57,14,18,84,46,7,60,33,0
106,84,93,74,71,104,21,12,87,26,1
121,7,74,99,6,26,41,34,32,84,0
93,21,84,74,7,11,44,112,86,14,1
54,22,101,29,84,90,9,110,43,42,0
7,96,49,121,62,54,60,40,84,56,0
93,98,9,21,84,7,67,101,23,30,0
120,9,84,42,48,114,12,25,3,16,1
52,110,86,44,46,25,75,14,84,60,0
72,61,52,84,37,53,104,14,26,13,1
84,13,10,9,7,41,46,60,66,26,1
25,86,41,68,104,69,1,22,84,9,0
87,121,44,14,74,21,3,61,84,8,1
4,84,51,93,74,5,26,60,106,54,1
9,25,47,6,12,22,84,104,101,41,1
110,100,27,13,41,84,16,46,101,42,0
54,111,60,26,34,27,44,14,21,84,0
7,93,87,40,72,84,16,44,9,56,0
98,26,14,100,4,84,21,71,33,114,0
84,13,73,87,41,39,7,74,64,44,0
93,74,26,60,7,84,22,21,34,102,1
74,90,8,9,104,84,93,34,86,120,1
36,72,30,47,106,84,71,50,70,17,1
84,99,22,40,8,34,66,16,93,119,0
14,44,33,69,74,114,109,27,58,84,1
60,14,8,22,26,86,84,41,40,39,1
104,84,101,26,99,32,120,22,102,109,0
36,114,22,86,104,54,11,14,84,19,1
45,84,104,2,8,106,71,44,14,40,1
94,84,64,105,66,72,96,67,22,1,0
17,85,26,99,70,60,74,84,93,90,1
86,84,67,13,120,91,110,90,89,104,0
54,84,14,53,39,101,88,86,71,44,1
21,73,25,34,68,22,13,42,26,84,1
9,31,60,37,2,26,62,47,84,7,0
102,22,60,27,84,5,14,32,11,67,0
52,7,68,58,13,10,84,22,16,9,1
22,70,54,101,90,50,84,19,60,46,0
96,21,6,85,39,73,57,84,62,9,0
16,86,74,84,41,14,99,73,97,27,1
34,25,21,90,14,12,36,85,74,27,1
93,32,59,90,7,85,14,13,47,63,0
47,98,90,81,9,99,14,76,85,104,1
82,7,9,85,8,86,6,76,23,87,1
46,75,6,19,36,85,52,114,72,99,0
72,22,26,44,14,108,85,71,64,15,0
66,82,26,11,100,19,64,93,85,51,1
86,85,23,106,19,60,25,97,54,77,0
120,76,64,85,114,72,25,14,86,60,0
120,70,45,104,82,41,14,32,76,85,1
52,57,45,30,41,104,9,46,6,85,1
25,85,14,48,89,68,5,28,67,69,1
99,58,94,91,14,102,40,92,66,85,0
112,25,56,6,102,106,108,85,75,93,0
32,104,85,34,121,1,25,79,23,4,1
14,98,34,52,85,7,5,17,86,93,0
107,76,86,14,70,59,102,81,85,27,0
85,6,76,47,86,99,41,110,75,62,1
25,106,72,16,85,44,39,74,19,50,1
54,32,74,17,28,85,41,104,22,46,0
72,120,4,25,86,13,31,54,85,23,1
106,31,48,40,60,51,85,81,101,36,1
114,102,101,11,31,88,85,42,60,76,0
44,14,74,27,95,7,10,85,102,5,1
86,21,104,42,85,76,121,23,50,80,1
119,20,95,38,93,99,85,75,4,41,1
55,27,107,101,93,85,106,114,90,104,1
25,54,22,98,85,86,64,46,8,58,0
62,70,77,29,85,99,65,18,67,98,1
10,67,11,102,86,25,85,96,26,32,0
85,110,42,7,104,14,47,64,93,9,1
60,85,11,50,114,46,18,7,40,9,0
101,57,76,85,93,90,29,9,72,74,0
74,41,60,86,14,7,85,21,101,44,1
8,85,39,7,14,72,81,106,5,40,0
85,21,87,121,6,119,114,108,8,7,1
60,9,74,8,85,113,38,3,14,86,0
11,46,85,5,60,89,110,74,7,64,1
25,22,9,104,93,34,85,72,99,86,1
32,85,21,105,104,14,28,64,60,6,0
19,6,85,76,39,106,52,16,77,79,1
54,60,76,90,110,87,85,46,106,104,1
39,61,104,102,4,85,38,25,74,8,1
85,39,75,22,6,8,47,3,9,101,0
1,73,85,104,25,50,16,6,34,9,1
85,45,5,52,110,21,17,96,120,68,1
60,120,106,86,85,4,19,25,90,54,0
93,62,40,14,90,59,49,105,85,20,0
85,30,99,12,101,114,8,9,108,75,1
47,107,16,8,9,113,41,23,25,85,0
38,88,56,72,90,99,23,85,60,101,0
14,75,41,23,70,106,85,105,120,74,1
104,26,11,41,7,85,76,54,120,90,0
87,85,13,86,60,101,9,40,98,44,1
85,72,40,78,76,21,87,41,29,74,0
47,22,114,62,50,85,4,7,17,16,1
23,44,32,85,75,26,102,41,62,74,0
9,1,25,42,7,102,85,36,72,90,1
22,7,45,85,10,46,26,21,6,27,0
104,47,85,67,7,58,87,8,129,96,1
75,39,33,85,31,22,69,44,23,56,1
30,74,41,86,29,27,93,60,21,85,0
98,27,17,44,37,93,14,76,85,20,0
17,102,90,110,86,93,4,105,104,85,0
108,85,92,104,101,34,21,90,16,70,1
40,5,14,102,44,107,85,19,56,72,1
106,85,14,26,1,8,9,5,7,49,0
85,105,72,54,91,25,21,89,101,26,1
119,95,121,85,67,32,62,66,41,52,0
59,86,51,60,90,85,87,40,104,77,1
74,8,90,120,85,17,87,9,129,4,0
4,37,93,104,86,5,29,74,54,85,1
64,54,106,105,9,85,47,97,44,21,0
14,17,60,25,93,9,7,13,85,10,1
8,86,104,45,34,101,90,114,74,85,0
72,106,30,2,85,15,26,86,58,73,1
120,114,85,101,61,26,70,23,97,56,0
101,85,49,108,86,7,120,14,35,10,1
9,40,13,102,41,85,57,7,114,73,0
63,54,36,96,27,39,114,85,106,32,1
37,49,30,104,9,98,85,42,53,8,0
33,85,42,23,72,69,73,62,35,41,1
85,51,11,41,101,40,7,54,25,22,0
96,56,86,6,35,62,5,48,85,14,1
71,8,85,53,114,40,4,2,72,113,1
4,63,14,41,90,121,60,22,85,1,1
61,25,4,19,31,60,22,42,101,85,0
93,25,85,101,32,72,68,26,16,9,1
41,110,69,37,113,120,85,9,106,54,1
54,102,68,114,62,93,11,101,32,85,0
21,25,120,68,8,26,6,85,110,39,1
19,67,13,27,74,75,51,85,72,41,1
27,5,6,74,110,111,70,25,85,46,1
41,58,85,88,29,50,1,54,67,19,1
109,17,104,26,62,2,72,101,85,112,0
100,21,35,15,102,85,67,111,96,6,1
67,27,39,23,85,29,52,14,93,121,0
8,42,25,68,59,119,20,23,85,44,1
72,9,3,34,60,85,90,56,104,114,1
50,14,93,101,5,108,114,70,85,9,0
14,52,68,35,8,54,85,90,1,69,0
106,16,9,39,85,23,11,90,18,101,1
89,62,26,74,9,56,39,96,85,86,1
10,74,87,16,85,46,8,5,7,68,1
93,22,26,98,86,70,85,90,46,36,1
25,8,50,19,47,22,85,41,74,104,0
111,41,44,17,33,26,85,95,97,11,0
106,86,85,98,4,25,72,60,90,47,0
85,34,97,44,25,26,2,22,9,89,0
85,17,75,120,1,2,41,13,31,21,1
86,72,85,120,101,41,48,39,58,29,1
87,41,7,34,85,26,21,74,16,44,0
104,8,85,101,9,31,73,25,16,68,1
75,5,11,51,35,110,41,14,85,86,0
85,2,43,9,109,47,93,19,40,22,1
85,21,101,41,74,67,26,60,46,9,0
59,90,25,7,8,54,22,14,50,85,1
114,86,112,97,85,39,7,37,60,57,1
85,23,106,25,56,27,75,9,21,98,1
101,12,9,85,69,23,56,96,36,21,1
